,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_Lscc,P_value_Lscc
689,PTPN2_proteomics,-0.34534360158917765,0.007194173143120578,,,,,,,,,,,,
690,AHNAK2_proteomics,-0.34525906765020753,0.007208431615061728,,,,,0.383286080260445,0.0004587968660007337,,,0.460030656704128,0.00010247702332117111,0.3755641471834934,0.006177451852899429
691,IKBKG_proteomics,-0.34508442012992513,0.007238694612164002,,,,,,,,,,,,
692,MGP_proteomics,-0.345091926643166,0.007238694612164002,,,,,,,,,,,,
693,CARD9_proteomics,-0.34498092400820024,0.0072495089120184816,,,,,0.2979268769431982,0.008253448840192103,,,,,,
694,COL8A1_proteomics,-0.379779071601575,0.0072495089120184816,,,,,,,,,,,,
695,LRRN1_proteomics,0.3447801522561137,0.00729687024171256,,,,,,,,,,,,
696,CMIP_proteomics,-0.34470721946781985,0.007307944558656862,0.36947639118517217,0.0029675543521817354,,,-0.280289927644239,0.013640100280866846,-0.2907082187693526,0.02654195988261252,,,,
697,MET_proteomics,-0.3446038960757422,0.007328051208225808,,,,,0.4510636775199252,0.0011403480132188518,0.48569150743892037,3.576910107633093e-05,,,,
698,VPS13D_proteomics,0.3445096348015291,0.007345524826617278,,,,,,,,,,,,
699,RALGAPB_proteomics,0.3443626024667906,0.007368247183671561,,,,,,,,,,,,
700,MANBA_proteomics,-0.3443879273831247,0.007368247183671561,,,,,,,0.3925072226989976,0.0015850290952517177,,,,
701,COL3A1_proteomics,-0.34426920070871864,0.0073750769940521535,,,,,,,,,,,,
702,CASP10_proteomics,-0.34427757040914436,0.0073750769940521535,,,,,0.35352241124891876,0.0014005385730392536,,,-0.3189553188131393,0.013413901853280386,,
703,IGF2R_proteomics,-0.34410117736349904,0.007414768856149596,,,,,,,,,,,,
704,RIPOR1_proteomics,-0.3440346503288826,0.007424173114637103,,,,,,,-0.33970765830679395,0.0077651913877510295,,,,
705,SERPINA1_proteomics,-0.34387587437684275,0.007452286489048524,,,,,,,,,,,,
706,SLC1A2_proteomics,0.3438708686810799,0.007452286489048524,,,,,,,,,,,,
707,STRN4_proteomics,0.3436677088891459,0.007503013687206529,,,,,,,,,,,,
708,ABRACL_proteomics,-0.34356640269123745,0.007523104419346827,,,,,,,,,,,,
709,COL11A1_proteomics,-0.3596042101601622,0.007529589069324987,,,,,,,0.2957588844892689,0.023913739951132707,0.3884581110361827,0.001513345109951854,,
710,ASPN_proteomics,-0.3432889202440416,0.007565031042782454,,,,,,,,,,,,
711,NLGN1_proteomics,0.34331102696591287,0.007565031042782454,,,,,,,,,,,,
712,TGFBR2_proteomics,-0.39718884791774045,0.007565031042782454,,,,,,,,,,,,
713,SQOR_proteomics,-0.34315861836492284,0.007594186049008447,,,,,,,,,,,,
714,ATAD3A_proteomics,0.3430576212592168,0.007614463958440634,,,,,0.31829691145797745,0.004529303759412224,,,,,,
715,FSBP_proteomics,0.3966554519921671,0.007658786431858548,,,,,,,,,,,,
716,SUSD2_proteomics,-0.34279350291837957,0.007674348751627246,,,,,,,,,,,,
717,PLSCR4_proteomics,0.3427484459472194,0.007677559355668911,0.4070104768852263,0.0019209545789281395,,,,,,,,,,
718,CSPG4_proteomics,0.34266242342119035,0.007693444611384846,,,,,0.4382872006533078,3.95588223385933e-05,,,,,,
719,VASP_proteomics,-0.34248485584902466,0.007727050024225036,,,,,0.38628134371839684,0.00040830464194905756,-0.2744761907374834,0.03832216191454982,,,,
720,PLS1_proteomics,-0.3425084408493218,0.007727050024225036,,,,,-0.26166361092238144,0.022478043004045174,,,,,,
721,ADI1_proteomics,-0.3423575405959008,0.007737794224875226,,,,,0.4710886751899245,6.856667727687183e-06,,,,,,
722,ACTN2_proteomics,0.34239369332719327,0.007737794224875226,,,,,0.2328201417134924,0.04580599018667502,,,,,,
723,SH3BP5_proteomics,-0.39865536655139056,0.007737794224875226,,,,,,,,,,,,
724,XRCC4_proteomics,-0.34210825217716423,0.007801501331336392,,,,,,,,,,,,
725,SIGLEC9_proteomics,-0.42102856646831455,0.007834911906429452,,,,,,,,,,,,
726,PITPNM1_proteomics,-0.3418394228321952,0.007864382048259979,,,,,0.2444281404061857,0.0345759118581569,,,,,,
727,ITGB5_proteomics,-0.3417002514087034,0.007897511427480195,,,,,,,0.2899186354239408,0.02700055999600956,0.334604396987944,0.008618995410666264,,
728,JAKMIP2_proteomics,0.341651874519587,0.007901980854749944,,,,,,,,,,,,
729,FETUB_proteomics,-0.34159871891981186,0.007907978940887106,,,0.41815153135961014,0.01597531015157539,0.25132678719870655,0.02904668785969149,,,,,,
730,NCOA4_proteomics,-0.35748120409056794,0.007938372169660018,,,,,,,,,,,,
731,P2RY13_proteomics,-0.3950088455682681,0.00794256474247742,,,,,,,,,,,,
732,TPBG_proteomics,-0.35694964583190936,0.008069485669322652,,,,,,,,,0.5508984611671387,9.35339330352051e-07,,
733,DPT_proteomics,-0.3409569392734001,0.008069485669322652,,,,,,,-0.27971492038657875,0.03417297863261285,,,,
734,GALK2_proteomics,-0.3408104819190366,0.008105812269229141,,,,,,,-0.3987735021277554,0.001273309926713309,,,,
735,TAB2_proteomics,-0.3407356120135813,0.008119047025802148,,,,,,,,,,,,
736,POMT2_proteomics,0.34067223944177794,0.008128579230840219,,,,,,,0.4439864296559614,0.018410265471903064,,,,
737,CAPZB_proteomics,-0.3405882477598967,0.008133814333177142,,,,,,,,,,,,
738,CNN2_proteomics,-0.3405891084979281,0.008133814333177142,,,,,0.2959738725706678,0.008737467757061902,,,,,,
739,VSIG4_proteomics,-0.34035016371030424,0.00820037204051483,,,,,0.292774011379479,0.009594837533902804,,,,,,
740,LIMK2_proteomics,-0.34024774918318806,0.008222827119841463,,,,,0.4178526526503793,9.859298345091885e-05,,,,,0.30489106575947367,0.03805341641371178
741,GUSB_proteomics,-0.3400781464584124,0.00826746002544398,,,,,,,,,,,,
742,CYP1B1_proteomics,-0.3398647408666793,0.008326834318443622,,,,,0.48206733024007,3.865681583747282e-06,,,,,,
743,DIAPH2_proteomics,-0.3397876195302003,0.00834122141410859,,,,,0.38057053159365073,0.0005119087940088424,,,,,,
744,SIRT3_proteomics,0.3396940523077058,0.008361113901607082,,,,,-0.24535189876673316,0.03375863575091308,,,,,,
745,ITPR3_proteomics,-0.3396571395065106,0.008362183407648311,0.4036684988286203,0.000991136763115244,,,,,,,0.2925372500457521,0.027158996234688763,,
746,AP4E1_proteomics,-0.3394478171826355,0.008420830829970215,,,,,,,,,,,,
747,LOXL3_proteomics,-0.3393522957497856,0.008437555115893761,,,,,,,,,,,,
748,TUBG2_proteomics,0.33933068586668247,0.008437555115893761,,,,,,,,,,,,
749,USP30_proteomics,0.339253100623442,0.00844107952491554,,,,,-0.35534959797334953,0.001311251803309445,,,,,,
750,EIF4EBP1_proteomics,-0.3392603048648328,0.00844107952491554,0.467487293875278,6.459126139457636e-05,,,0.26123452849575374,0.02274216664877338,,,,,,
751,CAND1_proteomics,0.3391821483809062,0.008453659613874917,,,,,-0.2753180894320055,0.015613019938965855,,,,,,
752,KCTD10_proteomics,-0.33889254615708003,0.008540106618565706,,,,,0.2509947301074409,0.029284726253113787,,,,,,
753,CDKN2A_proteomics,-0.3386550356017326,0.008609549241790304,,,,,0.30023740297942825,0.0077639195990483415,,,,,,
754,CARD6_proteomics,-0.3383956236366159,0.008687045043828272,,,,,0.544855414491719,2.3468037211915618e-07,,,,,,
755,FCHO1_proteomics,-0.3383038949791778,0.008707148295514923,,,,,-0.32469868342688735,0.017993686335082783,,,-0.46002524889532415,0.0022231882290159283,,
756,CASP7_proteomics,-0.33797657034810447,0.008805036917659971,,,,,,,,,,,,
757,OTUD6B_proteomics,0.33795486397067653,0.008805036917659971,,,,,,,,,,,,
758,BTBD17_proteomics,0.33782291702659706,0.008839465859030742,,,,,,,,,,,,
759,TMEM173_proteomics,-0.3376621593059661,0.008884139383205985,,,,,0.3180262983081805,0.004570325529818741,0.33130841378432024,0.009821524388705805,,,,
760,CSTA_proteomics,-0.33754104555763076,0.008887308999761576,,,,,,,,,,,0.35275858510206876,0.009991266866968173
761,ERP29_proteomics,-0.3375703686470155,0.008887308999761576,-0.3834655849013757,0.0019209545789281395,,,,,,,-0.30065484983593405,0.02212155413250166,,
762,SLCO2B1_proteomics,-0.3375203378035844,0.008887308999761576,,,,,,,,,,,,
763,IGFBP7_proteomics,-0.33757734243767945,0.008887308999761576,,,,,,,,,,,,
764,KIF13A_proteomics,-0.3373214155415488,0.008910773926148717,,,0.4034028958451173,0.02034171313514227,,,,,,,,
765,PRODH_proteomics,0.3373305626074159,0.008910773926148717,,,,,,,,,,,,
766,UGDH_proteomics,-0.3373706711129324,0.008910773926148717,,,,,,,,,,,,
767,CP_proteomics,-0.33736669291740573,0.008910773926148717,,,0.4893278131754406,0.005212181297145278,0.24525297468783613,0.033825220943498796,,,,,,
768,AP2B1_proteomics,0.3370292785840885,0.009002404886629827,,,,,,,,,,,,
769,MBD3_proteomics,0.3367856429464513,0.009077519343475468,,,,,,,0.28851247623000104,0.027725006202203386,,,,
770,SEPHS2_proteomics,-0.33654658247371627,0.0091515550881446,,,,,-0.26392395488169335,0.021173730704703513,,,,,,
771,NAP1L4_proteomics,0.33645741302705034,0.009171855823256548,,,,,-0.26588901650047453,0.020208826219174067,,,,,,
772,ARNTL_proteomics,0.3364165182371821,0.009174752959220895,,,,,-0.2878384680742369,0.014569009274839869,0.31203752141639135,0.03417297863261285,,,,
773,AP4B1_proteomics,-0.33635623472952025,0.00917644161597378,,,,,,,,,,,,
774,ALDH1L1_proteomics,0.3363462101849774,0.00917644161597378,,,0.4867613041483839,0.005212181297145278,0.2457048448045911,0.033510533341912764,,,-0.2686834205236514,0.04708349461081021,,
775,EEPD1_proteomics,0.33612726335007836,0.009243917466945693,,,,,0.2535344585690949,0.04316272866905558,,,,,,
776,RASSF5_proteomics,-0.35187497015044145,0.00924939505012113,,,,,,,,,,,,
777,AKR1B10_proteomics,-0.3359108073315534,0.009298966894356329,,,,,0.3438943321673904,0.0019716104909345772,,,,,,
778,MALT1_proteomics,-0.3358486561816532,0.009309743830532801,0.3406072338175731,0.007204102422299869,,,0.3850048760968815,0.00042883946574228326,,,,,,
779,KLHL2_proteomics,-0.3911843381207656,0.009324919824327316,,,,,,,,,,,,
780,ENGASE_proteomics,0.33571463643356625,0.009334929840745163,0.33982425439837494,0.007329845027912131,,,,,,,,,,
781,BICD2_proteomics,-0.33562847207091584,0.009354597402401058,,,,,0.4246500435014072,7.61090985456086e-05,,,,,,
782,TNFSF12-TNFSF13_proteomics,-0.33553498135275067,0.009377009303087104,,,,,,,,,,,,
783,NCALD_proteomics,0.3352842708366608,0.009446015923943283,,,0.36540537019392794,0.039453121719587876,,,0.2684960201034969,0.04306687486453247,,,,
784,PPP1R12A_proteomics,-0.33528313056298004,0.009446015923943283,,,,,,,,,,,,
785,ADPGK_proteomics,-0.3351559247684863,0.00946913172373054,,,,,0.3327210231128326,0.002853655952900125,,,,,,
786,CORO1A_proteomics,-0.33518573293798154,0.00946913172373054,,,,,,,-0.33377617604164295,0.009116950582254833,-0.41624040770107457,0.0005880500381180913,,
787,THYN1_proteomics,0.33497430805748196,0.00949633840005115,-0.27044080778814666,0.043264364048270214,,,,,,,-0.3755671383370889,0.002290563474064643,-0.331386537422997,0.018793091601267995
788,PALMD_proteomics,-0.3349533831596635,0.00949633840005115,,,,,0.3973561097463423,0.00025683751442642235,,,,,,
789,TNPO2_proteomics,0.33500066364998715,0.00949633840005115,,,,,,,,,,,,
790,SRPK2_proteomics,0.3350172662191391,0.00949633840005115,,,,,,,,,0.37218774788351155,0.002563584562605634,,
791,GPX1_proteomics,-0.3346677049078429,0.009591057466219452,,,,,,,,,-0.27891059341801283,0.03692905207302,,
792,CYB5R4_proteomics,-0.33453568362547226,0.009628584100598001,,,,,,,-0.33759444184342946,0.008327505330609374,,,,
793,PPFIBP1_proteomics,-0.33447181410515603,0.00964051724407505,,,,,0.27557316958880873,0.015496557729934163,,,0.47462765966596715,6.610563170722461e-05,,
794,CREG1_proteomics,-0.334430581717029,0.009643932815978515,,,,,0.33423074675729336,0.002723774102821193,,,,,,
795,FYN_proteomics,0.3343068128483088,0.00967854949918734,,,,,,,,,,,,
796,HDAC10_proteomics,-0.3340275368094245,0.009772483242280321,,,,,,,,,,,,
797,CFHR1_proteomics,-0.33394193618308954,0.009772866264282976,,,0.4784062660144347,0.005589763298034135,,,,,,,,
798,IGF2_proteomics,-0.33393730784529996,0.009772866264282976,,,,,,,,,,,,
799,VPS37B_proteomics,0.3339303348748981,0.009772866264282976,,,,,,,,,,,,
800,PPM1F_proteomics,-0.3338458307959378,0.009792922194814887,,,,,0.32725286688346134,0.003415884967620689,-0.28544410583292906,0.030056605712825438,,,,
801,SNTB2_proteomics,-0.3338027048290345,0.009797190507861712,,,0.38618519431587506,0.029062422278458427,,,,,,,,
802,ZFYVE9_proteomics,0.3336774714698,0.009826967976250496,,,,,,,,,,,,
803,PTPRG_proteomics,0.3336611102310705,0.009826967976250496,,,,,,,,,,,,
804,ANGPTL2_proteomics,-0.33317317257596846,0.009978440101784239,,,,,,,,,,,,
805,FGGY_proteomics,-0.33319968574303427,0.009978440101784239,,,,,,,,,,,,
806,AASS_proteomics,0.3332281916553519,0.009978440101784239,,,,,,,,,,,,
807,RBBP9_proteomics,0.33301437682158763,0.010004906446542637,,,,,,,,,,,,
808,MAMDC2_proteomics,-0.3330225270159583,0.010004906446542637,,,,,,,,,,,,
809,A2M_proteomics,-0.3330098568959083,0.010004906446542637,,,,,0.2722214736082813,0.016949203490280892,,,,,,
810,ARHGAP21_proteomics,0.3329692002062819,0.010008396786070201,,,,,0.37101876107293635,0.0007508156517338644,,,,,,
811,TGFBR1_proteomics,-0.3328313616153459,0.010049833390444034,,,,,,,,,,,,
812,CRLF3_proteomics,-0.33262237769892716,0.010119386877687162,,,,,,,-0.42611773342628984,0.00044578821515872707,,,,
813,ELP4_proteomics,0.3325270880774912,0.010132014710577932,,,,,-0.2875148355967313,0.011120956405061604,,,,,,
814,ATG16L1_proteomics,-0.3325340360406942,0.010132014710577932,,,,,,,,,,,,
815,TEP1_proteomics,-0.33246976467195793,0.010142166722999257,,,,,,,,,,,,
816,ITGB3_proteomics,-0.33231144282125386,0.010190469481045766,,,,,0.3042213409090151,0.009338077470550613,,,,,,
817,ABI3BP_proteomics,-0.33228443884116576,0.010190469481045766,,,,,,,,,-0.28973847626649185,0.028956633451133095,-0.3212652341260573,0.02487682624706978
818,PRSS23_proteomics,-0.3681092641690005,0.01020655842640103,,,,,,,,,,,,
819,PPP2R5A_proteomics,0.332075711265976,0.010248320972396375,0.34057690599867263,0.007204102422299869,,,-0.3802469664983786,0.0005174178808710629,,,,,,
820,PREX1_proteomics,0.3320334366799732,0.01025264333207791,,,,,-0.525054101359793,2.91270492125768e-07,,,-0.46300983691832176,9.000857144661348e-05,,
821,CDK5RAP3_proteomics,-0.3318680369396992,0.010306082862133078,,,,,,,,,,,,
822,GSN_proteomics,-0.33169483928361077,0.010316733364517222,,,,,0.3561886747285072,0.0012742163781641006,,,,,,
823,RAB4A_proteomics,0.33165378790122507,0.010316733364517222,,,,,,,,,,,,
824,MUM1_proteomics,0.33171622751292773,0.010316733364517222,,,,,,,,,,,,
825,LRRTM2_proteomics,0.33165966866044994,0.010316733364517222,,,,,,,,,,,,
826,UFD1_proteomics,-0.33177939059189293,0.010316733364517222,,,,,,,,,,,,
827,TRAF6_proteomics,0.33175330051931,0.010316733364517222,,,,,,,,,,,,
828,PIKFYVE_proteomics,0.3315785977963168,0.010322979896279857,,,,,0.24857033106539655,0.031235284104363006,,,,,,
829,RAB32_proteomics,-0.33154482163230725,0.010322979896279857,,,,,0.35501914844885335,0.0013218349486655344,,,,,,
830,CMTM4_proteomics,0.3315704161660661,0.010322979896279857,,,,,,,,,,,,
831,SUGP2_proteomics,0.3314875236004673,0.010333481290444178,,,,,-0.4128721372680404,0.00012398052928932514,,,,,,
832,PROS1_proteomics,-0.33114157589996257,0.010460215908658695,,,,,0.3841782210180997,0.00044437822221574135,-0.2812292209137864,0.032912322493502316,,,,
833,SRPRB_proteomics,-0.3308069551491012,0.010583722298550558,,,,,0.2700264482546171,0.01801433421160173,,,,,,
834,ARHGAP29_proteomics,-0.3307001894719124,0.010603450758599885,,,0.3888816565329041,0.026876314243545644,,,,,,,,
835,RAB27A_proteomics,-0.3306967578874541,0.010603450758599885,,,,,,,,,,,,
836,RIOX1_proteomics,-0.33065037648969486,0.010609772671937424,,,,,,,0.36301771372578484,0.004254556389771,,,,
837,ITGAM_proteomics,-0.3305558738041564,0.010635854814490354,,,,,0.3883392935744263,0.00037400283685018807,,,,,,
838,RAB42_proteomics,-0.3459756067451437,0.010683066846031224,0.31090799348185394,0.029980511693793115,,,,,,,,,,
839,SMPDL3A_proteomics,-0.345913127345409,0.010695095089610258,,,,,,,,,,,,
840,SELENOW_proteomics,0.3302608227628852,0.010719275233007693,,,,,,,,,,,,
841,CEMIP2_proteomics,-0.3300748063571464,0.010783294388939262,0.5080964343410768,6.574061226203275e-06,,,,,,,,,,
842,HEPH_proteomics,-0.33004478675596655,0.010783294388939262,,,,,0.37079517526475086,0.0041929456071109796,,,,,,
843,C1orf21_proteomics,0.3299902420884915,0.010793183224728251,,,,,-0.31701864754607056,0.004695275476986737,,,,,,
844,F7_proteomics,-0.34545777123203575,0.010812672460776513,,,,,,,,,,,,
845,GTF2I_proteomics,0.32936803467246956,0.011028697326062582,0.2764347298829777,0.03808102531645415,,,,,,,,,,
846,CTSH_proteomics,-0.3292509605760604,0.011065373684215195,,,,,,,,,,,,
847,MAPK14_proteomics,-0.3291491550331348,0.011095655815118033,,,,,,,,,,,,
848,MPRIP_proteomics,-0.3290199093245163,0.011137755118991271,,,,,,,,,,,,
849,COL12A1_proteomics,-0.32897720963288474,0.011142911686945213,,,,,,,,,0.407192932034985,0.0008085505138623837,,
850,PNKD_proteomics,-0.32878435259908584,0.011212533759505688,,,,,,,,,,,,
851,C4A_proteomics,-0.3286628517205764,0.01124500275885304,,,,,,,,,,,,
852,TMF1_proteomics,-0.3286478211448224,0.01124500275885304,,,,,-0.34334622973262036,0.0020179295910315543,,,-0.37344615218821,0.0024838885982863407,,
853,C2orf76_proteomics,-0.3285846994781565,0.011259063949734149,,,,,,,,,,,,
854,LGALS9_proteomics,-0.3285113049124243,0.011264419328832858,,,,,,,,,-0.36035775458671215,0.0037978349951224913,,
855,UFL1_proteomics,-0.32851154210045025,0.011264419328832858,,,,,,,,,,,,
856,POU3F4_proteomics,0.3617877098783956,0.01128319016070305,,,,,,,,,,,,
857,PTPN12_proteomics,-0.328429990498872,0.01128319016070305,0.3467221895068134,0.005966103910283179,0.40696397637551096,0.019680029480483967,,,,,,,,
858,PCDH9_proteomics,0.32818742207791873,0.011365281925428024,,,,,,,,,,,,
859,YTHDF1_proteomics,0.32803098828453825,0.011409097533963684,,,,,,,,,,,,
860,IGSF11_proteomics,0.3279708724774373,0.011409097533963684,,,,,,,,,,,,
861,AQP4_proteomics,0.3279655985407456,0.011409097533963684,,,,,,,,,,,,
862,IFI16_proteomics,-0.3279915457593926,0.011409097533963684,,,,,0.2796559103120787,0.013866061912444667,,,,,,
863,NTRK3_proteomics,0.32791677389416213,0.011417207217505283,,,,,,,,,,,,
864,RAB43_proteomics,-0.32770479801139596,0.011464543608040294,,,,,0.36059155876400084,0.0011030567195568892,,,,,,
865,PPP6R1_proteomics,-0.327709123828079,0.011464543608040294,-0.32092435555344806,0.012411468064458952,,,,,,,-0.2914774325246322,0.027886270284092966,,
866,CFD_proteomics,-0.32768787434232066,0.011464543608040294,,,,,,,-0.2624969848896971,0.049008163092521,,,,
867,ACAD8_proteomics,0.3277373543401183,0.011464543608040294,-0.26320527886919265,0.04964616044587512,,,,,0.32979514546209676,0.010223627693457266,-0.2884076794746101,0.029921319145511632,,
868,RUNX1_proteomics,-0.3430626868221227,0.011484130698768089,,,,,0.33714356288336567,0.002465335295500392,0.3012028254029662,0.02110573208894588,,,,
869,APRT_proteomics,-0.32758302952335994,0.011484130698768089,,,,,,,,,,,,
870,MZB1_proteomics,-0.384198722266214,0.011555331619299988,,,,,,,-0.3387826055986336,0.008009486107961619,-0.33768598379266657,0.0078041003210415376,,
871,JUNB_proteomics,-0.3273146457428896,0.011575891388014922,,,,,0.4032510352722588,0.00019226306246222238,,,0.29849719020430665,0.023284050447698348,,
872,MST1_proteomics,-0.3272841952199814,0.011576085484170181,,,,,0.31115129464681135,0.005653459518986779,,,,,,
873,ARHGAP23_proteomics,0.32691605716357625,0.011726441405495483,,,,,,,,,,,,
874,IFI30_proteomics,-0.3267517048048143,0.011786672959087339,,,,,,,,,,,,
875,IGFALS_proteomics,-0.3265517746545612,0.011856184293805524,,,,,,,,,,,,
876,UBA7_proteomics,-0.32653747860174387,0.011856184293805524,-0.28542468660269793,0.030477288006609572,,,,,,,-0.3008263030590802,0.02200854929159601,,
877,CD40_proteomics,-0.32645541535024986,0.011879753062490346,,,,,,,,,,,,
878,LTC4S_proteomics,-0.43610247808351504,0.011924380903020964,,,,,,,,,,,,
