Proteomics,Brca_P_Value,Brca_Median
SEMA7A,0.5735558025259168,-0.4057
SEMA3C,0.5735558025259168,-0.24784999999999996
DLG1,0.5735558025259168,-1.0107
RPS2,0.5735558025259168,0.30985
LPCAT1,0.5737126029837073,0.36775
FBXO28,0.5737553179944206,-0.3248
PDZD2,0.573887859139855,0.6017
PLOD2_isoform_1,0.5741880628541219,1.0436
RAPGEF6,0.5741880628541219,-0.41069999999999995
DYNC1I1,0.5742309797798645,-0.5798
ITIH2,0.5742309797798645,-1.0561500000000001
BRAP,0.5742309797798645,0.11185
PRSS1,0.5742309797798645,-0.46575
MCM5,0.5747026304723594,0.3668000000000001
NFX1,0.5752474758375384,0.21525
TTC19,0.5752474758375384,-0.07415
SHPK,0.5752474758375384,-0.41785
CD5L,0.5752474758375384,-0.30695000000000006
CTCFL,0.5752474758375384,-0.1829
ENDOV,0.5752474758375384,-0.3938999999999999
FBLIM1,0.5752474758375384,0.23884999999999995
MRPL51,0.5752474758375384,0.4722
PAM,0.5752474758375384,-0.23795
C10orf76,0.5752474758375384,-0.17445
JUP,0.5752474758375384,0.3403
VWF,0.5752474758375384,-0.16210000000000008
VAMP3,0.5752474758375384,0.51255
CACUL1,0.5752474758375384,-0.28169999999999995
SPTLC1,0.5752474758375384,0.8563500000000001
NOL9,0.5752474758375384,0.4163
AIFM1,0.5752474758375384,0.34245000000000003
LRRC8A,0.5752474758375384,0.38544999999999996
ADAMTS15,0.5752474758375384,-1.155
CSRP2,0.5752474758375384,0.6740999999999999
ZFP64,0.5752474758375384,-0.1274
MYOF_isoform_1,0.5752474758375384,-0.9366
EPM2AIP1,0.5752474758375384,-0.47300000000000003
PCCA,0.5752474758375384,-0.5138999999999999
PPIL2,0.5752474758375384,0.23255
PPFIBP2,0.5752474758375384,-0.46665
POP4,0.5752474758375384,0.35855000000000004
PRG4,0.5752474758375384,-0.0035499999999999993
IFT27,0.5752474758375384,0.5817
C6,0.5752474758375384,-0.33244999999999997
C3,0.5752474758375384,-0.35975
HAX1,0.5752474758375384,0.50975
IGFBP3,0.5762949513436051,-0.22025
SLC13A3,0.5762949513436051,0.9058999999999999
MB21D1,0.5762949513436051,0.33709999999999996
MAP2K4,0.5762949513436051,-0.08024999999999993
GCC1,0.5762949513436051,0.23030000000000006
RRP15,0.5762949513436051,0.38475000000000004
BTBD2,0.576572965402111,-0.4948
CENPQ,0.5771655017013866,-0.4998
SLPI,0.5772179628673024,0.6595499999999999
XIRP2,0.5772179628673024,0.2673
CXorf38,0.5772179628673024,0.28065
CXADR,0.5774802567296576,0.8395500000000001
RHBDF2,0.5774802567296576,0.59805
COA6,0.5774802567296576,-0.271
PLXND1,0.5774802567296576,-0.18175
CTU1,0.5774802567296576,0.2972
MIEF1_isoform_1,0.5774802567296576,0.5955
RASSF4,0.5774802567296576,-0.09539999999999993
GALNT6,0.57764548595488,-0.8872499999999999
KIAA1217,0.57764548595488,0.50955
SMC1A,0.57764548595488,-0.1733
QRICH1,0.57764548595488,-0.25529999999999997
CPTP,0.57764548595488,-0.09809999999999999
LIN52,0.57764548595488,-0.5348999999999999
COPZ2,0.57764548595488,0.32525000000000004
PAIP1_isoform_1,0.57764548595488,0.25189999999999996
NDRG2_isoform_1,0.57764548595488,0.6492
AGR2,0.5781813814808212,-1.2197500000000001
FAM110B,0.5781813814808212,-0.44689999999999996
IKBIP_isoform_1,0.579958694729895,0.4942000000000001
P4HA3,0.5805382769188706,0.7663500000000001
TOB1,0.5808100097039973,-0.7575500000000001
ARFGAP2,0.5808100097039973,-0.15954999999999997
USP14_isoform_1,0.5808100097039973,-0.24255
ASAP3,0.5809331614525961,0.42015
SH3BP2,0.5821480332433385,-0.09739999999999999
NNMT,0.5825457794561976,0.7946000000000001
SH2B1,0.5825457794561976,0.021199999999999997
BTF3_isoform_1,0.582810857878436,1.0988499999999999
ADIPOQ,0.5831600016499756,-0.87405
TM9SF4,0.5841995691117701,0.58505
ACSS3,0.5844217531453516,0.8256
TSPAN1,0.5844217531453516,-1.0461
AFF2,0.5844217531453516,-1.2985
REV1,0.5850555156853725,-0.9470000000000001
PHRF1,0.5850555156853725,-0.26480000000000004
ZNF664-FAM101A,0.5850838228682151,0.2375
APOL1,0.58515524013986,-0.060149999999999995
CACNA2D2,0.5855557120969115,-0.6
ULK1,0.5857720081434978,0.4145
COG6,0.5857720081434978,0.07010000000000002
KNTC1,0.5861940834740661,0.42010000000000003
DRG2,0.5874896319420934,0.3318
ASAH1,0.5874896319420934,-0.36960000000000004
TCEA3,0.5878992334534371,-0.22329999999999997
UTP14A,0.5879118853278359,0.51515
PLEKHG1,0.5882200916968692,0.2945
CNN2,0.5886579640494106,0.77015
KIN,0.5886579640494106,0.20810000000000006
METTL13,0.5886579640494106,0.35350000000000004
RBM10,0.5886579640494106,0.24945
PGRMC1,0.5886579640494106,0.48414999999999997
ILVBL,0.5886579640494106,0.42569999999999997
COBL,0.5886579640494106,0.8653000000000001
CCZ1,0.5886579640494106,0.26405
FBXW5,0.5886579640494106,-0.2548
ICK,0.5886579640494106,0.723
COL4A2,0.5886579640494106,-0.5036999999999999
FAM234A,0.5888656330432622,-0.13735000000000003
APOC2,0.5888656330432622,-0.40774999999999995
PRAF2,0.5888656330432622,0.47750000000000004
RAB3IP,0.5888656330432622,0.02629999999999999
TJP3_isoform_1,0.5888656330432622,-0.59375
RUNX1,0.5891267742838425,0.4276
GTF2I,0.5891267742838425,0.18865
EPHB4,0.5891267742838425,0.6466000000000001
WDR25,0.5895044945182433,-0.9938
USP53,0.5895044945182433,0.6669999999999999
MYO10,0.5895044945182433,0.43494999999999995
IGF2R,0.5895044945182433,0.5187999999999999
TRIM32,0.5895044945182433,-0.14229999999999998
HTRA3,0.5895044945182433,0.6863
BZW1,0.5895044945182433,0.37154999999999994
ACOT7,0.5895044945182433,0.3437
MICAL1,0.5895044945182433,0.17719999999999997
PPP2R2D,0.5895044945182433,-0.13575000000000004
KLRG2,0.5895044945182433,0.7880499999999999
TRAPPC9,0.5902395557992487,-0.2332
FAM122B,0.5902395557992487,-0.10960000000000003
GNE,0.5904218717022687,0.51505
KIAA1109,0.5904218717022687,-0.27575
YTHDF3,0.5904218717022687,0.3543
GZF1,0.5904218717022687,0.0514
NRP2,0.5910738646465945,0.4494
RHCE,0.5910738646465945,-0.7261
POLA1,0.593188953418531,0.20034999999999997
C8orf37,0.5934095663854313,-0.7266
RFX1,0.5945055743926329,-0.05575
TGFBR1,0.5945055743926329,1.3712000000000002
TGFB3,0.5945055743926329,-0.81555
ZFAND3,0.5945055743926329,-0.17875000000000002
IGFALS,0.5945055743926329,-0.48449999999999993
RNASE3,0.5945055743926329,-0.6107
MTFR1,0.5945055743926329,0.94955
RBM41,0.5945055743926329,-0.4974
ENPP4,0.5945055743926329,-0.43804999999999994
ZNF446,0.5945055743926329,-0.39105
RBAK,0.5945055743926329,0.65105
NEGR1,0.5945055743926329,-0.9606
MYH11_isoform_1,0.5945055743926329,-1.19525
FNTB,0.5945055743926329,0.46355000000000013
TTF2,0.5945055743926329,0.27919999999999995
UBE2E2,0.5945055743926329,0.36955
SLIT2,0.5945055743926329,-0.62495
GNG2,0.5945055743926329,-0.77285
RASAL1,0.5945055743926329,0.6612500000000001
PHYHD1,0.5945055743926329,-1.5318500000000002
GOLGA4,0.5945443680435086,0.5087
PLOD3,0.5945443680435086,0.7863
UBR5,0.5945443680435086,0.1068
WDR90,0.5945443680435086,-0.88105
LOXL3,0.5946638758779035,-0.3516
DLC1,0.5946638758779035,-0.3591
DBNDD1,0.5946638758779035,0.49449999999999994
GRK5,0.5946638758779035,-0.3751
PLD2,0.5946638758779035,-0.45770000000000005
CCDC175,0.5946638758779035,-0.5554
SMAP1,0.5946638758779035,0.18259999999999998
UHRF2,0.5946638758779035,-0.21875
KLHDC4,0.5946638758779035,0.615
PRRT3,0.5946638758779035,-1.1768999999999998
DPH5,0.5946638758779035,0.5826499999999999
TMPO,0.5949554547609736,0.43025000000000013
LAMB2,0.5949554547609736,-0.2825
LONP2,0.5949554547609736,0.2703
HS2ST1,0.5949554547609736,0.6815500000000001
TNPO1,0.5949554547609736,-0.13369999999999999
MARCKS,0.5949554547609736,0.8477
NTN1,0.5949554547609736,-0.6675500000000001
RABGGTB,0.5949554547609736,-0.42224999999999996
BBS7,0.5949554547609736,-0.20679999999999998
RAB2A,0.5949554547609736,0.19654999999999997
H2AFZ,0.5949554547609736,-0.45745
PEX1,0.5949554547609736,0.4528
MARCH7,0.5949554547609736,0.5766
ZFAND5,0.5949554547609736,0.31065000000000004
CFAP58,0.5949554547609736,-0.7172999999999999
ICE1,0.5949554547609736,-0.022700000000000005
BCLAF1,0.5949554547609736,0.11505
BAX,0.5949554547609736,0.36779999999999996
GTSE1,0.5949554547609736,0.5225
TMEM41B,0.5949554547609736,0.4327000000000001
ZNF460,0.5949554547609736,-0.49315
TRIM65,0.5949554547609736,-0.28085
ABCC2,0.5949554547609736,1.4373
PCSK1N,0.5949554547609736,-1.2101000000000002
DDX18,0.5949554547609736,0.38765
THUMPD2,0.5949554547609736,-0.29205
CENPF,0.5949554547609736,0.43835
CNOT8,0.5949554547609736,0.1639
TANC2,0.5949554547609736,-0.23740000000000006
NDUFB11,0.5949554547609736,0.6922999999999999
GLB1,0.5949554547609736,0.28880000000000006
SLC5A8,0.5949554547609736,-1.8921999999999999
SWI5,0.5949554547609736,0.8796
RNF7,0.5949554547609736,0.1643
CEP120,0.5949554547609736,-0.54415
RBSN,0.5949554547609736,-0.11420000000000001
MTMR3,0.5949554547609736,0.1035
NCLN,0.5949554547609736,0.55555
ESRP1,0.5949554547609736,0.38555
CENPJ,0.5949554547609736,-0.7658500000000001
STK3,0.5949554547609736,0.33825
APLP2,0.5949554547609736,0.8775499999999999
ITGAV,0.5949554547609736,0.45725
NANS,0.5949554547609736,-0.51785
NANP,0.5949554547609736,0.5802
ERI1,0.5949554547609736,0.34705
OSBPL10,0.5949554547609736,0.18824999999999997
GGA1,0.5949554547609736,0.25315
NGFR,0.5949554547609736,-0.4576
TLE2,0.5949554547609736,-0.2359
FH,0.5949554547609736,0.22405000000000008
C2orf76,0.5949554547609736,-0.1703
SH3GL1,0.5949554547609736,0.14390000000000003
TGFBR3,0.5949554547609736,-0.30620000000000025
EMC3,0.5949554547609736,0.19704999999999995
KHSRP,0.5949554547609736,0.2861
RPS23,0.5949554547609736,0.2559
BRPF3,0.5949554547609736,-0.11755
COL4A3BP,0.5949554547609736,-0.28805
LDHA,0.5950172247527419,0.74455
ACY1,0.5950172247527419,-0.53715
PNMA2,0.5950172247527419,0.5048
RALBP1,0.5950172247527419,-0.5105
EIF2AK2,0.5950172247527419,0.26855
ATAD1,0.5950172247527419,-0.06935000000000002
SENP6,0.5950172247527419,-0.0271
CORO2A,0.5950172247527419,-0.55655
SPATA20,0.5950172247527419,-0.60305
NUCB1,0.5953544314172163,0.19314999999999993
PRR36,0.5968303168178416,-0.46980000000000005
MRPL20,0.5970848263008879,0.3467
TOMM5_isoform_1,0.5971430248094826,-1.42375
TADA3,0.5971430248094826,-0.10895000000000002
EHBP1,0.5976905879036472,0.46299999999999997
RPS10,0.5976905879036472,0.30974999999999997
PCLO,0.5976905879036472,-0.52025
XPR1,0.5980140040340555,0.26154999999999995
CAPN15,0.5983106893027855,0.35055
HECTD1,0.5983106893027855,0.009099999999999997
SUGT1_isoform_1,0.5986257612374325,0.6255
USO1,0.5990814295360356,0.3723
UCHL5,0.5996212074389038,0.3046
CDC34,0.5996212074389038,0.4407
COMMD3,0.5996212074389038,-0.15765
DTNBP1,0.5996212074389038,0.11960000000000004
ANAPC1,0.5996212074389038,0.2384
PYROXD2,0.5996511053044635,-0.6019
C1QC,0.5996511053044635,-0.4279
MCCC1,0.5996511053044635,0.25284999999999996
C1orf131,0.5996511053044635,0.34450000000000003
GABPB1,0.5996511053044635,-0.49115000000000003
PKP4,0.5996511053044635,-0.14285
RDH13,0.5996511053044635,0.39835
INO80,0.5996511053044635,-0.44625
TSTA3_isoform_1,0.5996511053044635,-0.6763
SETD1A,0.5996511053044635,-0.1335
SEC24D,0.6001574672023494,0.2147
MBOAT7,0.6001574672023494,1.2296500000000001
NT5C,0.6001574672023494,-0.35905
PRRC1,0.6001746081763333,0.1813
TOR3A,0.6001746081763333,-0.1283
NRCAM,0.6004002986695388,0.3682500000000001
G6PD,0.6004002986695388,0.4516000000000001
C11orf54,0.6004002986695388,-0.5975499999999999
APOC3,0.6004002986695388,-0.4863
TBC1D14,0.600527070454736,-0.0377
TET3,0.6010259485149559,1.2829000000000002
HSPA1A,0.601032959245228,-0.27799999999999997
ECH1,0.601032959245228,-0.11174999999999999
ZMYM4,0.601032959245228,-0.11075000000000002
AUP1,0.601032959245228,0.571
SURF1,0.601032959245228,0.11729999999999999
AP1S2_isoform_1,0.6018477018467968,0.2269
RCL1,0.6018477018467968,0.3002
DPT,0.6018477018467968,-0.36235000000000006
NELFCD,0.6018477018467968,-0.22815000000000002
GLCCI1,0.6018477018467968,-0.3469000000000001
CA8,0.6018477018467968,-1.6433499999999999
OPHN1,0.6018477018467968,0.20065
SZT2,0.6018477018467968,0.022049999999999986
IKBIP,0.6018477018467968,0.43905000000000005
CHD5,0.6018477018467968,-0.183
MRPS14,0.6018477018467968,0.18215
PLOD2,0.6018477018467968,0.81485
NT5DC3,0.6018477018467968,0.58075
NPY1R,0.6018477018467968,-0.39695000000000036
FCHSD1,0.6018477018467968,-0.40295
BMS1,0.6018477018467968,0.33485
CHN2,0.6018477018467968,-0.5312
MVB12B,0.6018477018467968,-0.26005
SEC14L4,0.6018477018467968,-0.35905
POMZP3,0.6018477018467968,-0.3758
FAM136A,0.6018477018467968,0.5713
KIAA1161,0.6018477018467968,-0.43745
FBN2,0.6018477018467968,0.819
ATG14,0.6018477018467968,0.3581500000000001
HNRNPH2,0.6018477018467968,-0.24285
STMN1,0.6018477018467968,0.5682999999999999
HIBCH,0.6018477018467968,0.45105
FKBP1A,0.6018477018467968,0.30365
C2orf68,0.6018477018467968,-0.19959999999999997
KLK6,0.6018477018467968,0.5792999999999999
DFFA_isoform_1,0.6018477018467968,0.3918
RRP1B,0.6021232388824235,0.59605
ZNHIT6,0.6021232388824235,0.0708
MOB2,0.6023549532594082,-0.34275
FUK,0.6023549532594082,-0.1161
FOXK1,0.6023549532594082,0.2345
F11R,0.6023549532594082,0.7903
KIZ,0.6023549532594082,0.1116
GPD1L,0.6023549532594082,-0.57735
IGFBP2,0.6023549532594082,-0.8591500000000001
GYS1,0.6023549532594082,0.35350000000000004
NUP93,0.6023549532594082,0.14129999999999998
C1D,0.6023549532594082,0.035100000000000006
EHMT2,0.6023549532594082,-0.11080000000000001
KIF13B,0.6027645227453455,-0.7029500000000001
FAM63A,0.6030664298798335,-0.70635
MTG2,0.6035087299372766,0.3187
PTK7,0.6035087299372766,0.57795
KRT23,0.6040597247840696,1.2407500000000002
GTPBP10,0.6040597247840696,0.4611
ZZZ3,0.6040597247840696,0.036449999999999996
COCH,0.6040597247840696,0.22710000000000008
ARMCX4,0.6040597247840696,-0.8841000000000001
PPP2R5C,0.6043643556901048,-0.06735000000000001
NUP210,0.6044100777819453,-0.4355
GINS1,0.6044100777819453,0.5263500000000001
SPRYD7,0.6044100777819453,0.04335
SLC38A2,0.6044100777819453,1.0168500000000003
CERS6,0.6044100777819453,-0.10360000000000003
CLCC1,0.6044100777819453,0.6911499999999999
RAF1,0.6044100777819453,-0.2115
CISD2,0.6044100777819453,0.8708000000000001
IFT80,0.6048515253592242,-0.11205
FKBP8_isoform_1,0.6048515253592242,0.45005
VPS29,0.6048515253592242,-0.3059
POP7,0.6048515253592242,0.0628
PRG3,0.6048515253592242,-0.5226
ZFP36,0.6048515253592242,0.5944499999999999
TACC1,0.6048515253592242,0.4065500000000001
PACSIN2,0.6048515253592242,0.13635
RBMXL1,0.6048515253592242,-0.27685
SEPT4,0.6048515253592242,-0.3391500000000001
ETFDH,0.6048515253592242,-0.2703000000000001
UBE3A,0.6048515253592242,-0.014600000000000002
LPIN2,0.6048515253592242,-0.48319999999999996
PCBP4,0.604999965674448,0.4809
SVEP1,0.6050030304461173,-0.51615
GRSF1,0.6057952102267411,0.61515
MSRB2,0.6057952102267411,-0.24639999999999995
IRF6,0.6059933555247257,0.2652
NR2C1,0.6060667135121166,-0.80345
RHOH,0.6063900063423436,-0.7862999999999999
GATAD1,0.6063900063423436,-0.26895
MYL6,0.6063900063423436,0.43965
UBE2Q1,0.6063900063423436,0.2406
TMOD1,0.6063900063423436,-0.1939
JCHAIN,0.6066639341566846,-0.83335
ELP6,0.607577274990343,-0.3937
NDUFAB1,0.607577274990343,0.14265
EPX,0.6076383290518252,-0.41989999999999994
SEPP1,0.6083190676751857,-0.2318
PTPA,0.6084609767505923,-0.27715
RYBP,0.6086674363563648,-0.54435
VAMP7,0.6086674363563648,0.42735000000000006
CNOT6L,0.6086674363563648,-0.10559999999999999
RP1,0.6086674363563648,-0.9398
CARM1,0.6086674363563648,0.2847
CADM4,0.6093442307757655,-0.33045
CPXM2,0.6093442307757655,-0.5345500000000001
ACTR3B,0.6096279970940962,-0.31525
FAM192A,0.6097187795114436,0.27459999999999996
TANC1,0.6097187795114436,0.2872
UBAP2,0.6097187795114436,0.36119999999999997
PLEKHS1_isoform_1,0.6097463777066687,0.5377
PAK1IP1,0.6097463777066687,0.24625000000000002
ZADH2,0.6097463777066687,-0.46235
PDIA4,0.6097463777066687,0.42490000000000006
ALDH7A1,0.6097463777066687,0.66065
HELLS,0.6097463777066687,-0.47139999999999993
TTR,0.6097463777066687,-0.5177
IDH1,0.6097463777066687,0.5052
TTI2,0.6097463777066687,0.40025
ARHGAP44,0.6097463777066687,-0.6164499999999999
CD40,0.6112619328571551,0.5437000000000001
ZNF776,0.6112619328571551,-1.0199
TJP3,0.6112619328571551,-0.5417
KRT4,0.6112619328571551,0.9556499999999999
YES1,0.6112619328571551,0.16654999999999998
TRIP4,0.6112619328571551,0.06730000000000003
BAG1,0.6112619328571551,-0.43135
FSCN1,0.6112619328571551,0.6086
MIF,0.6114833734943287,-0.38989999999999997
RANBP3,0.6116406097089798,-0.5172500000000002
MPC2,0.6116406097089798,0.5282500000000001
VIMP,0.6116406097089798,0.38409999999999994
PJA1,0.6117835609033528,0.45220000000000005
CHEK1,0.6117835609033528,0.5366500000000001
NAPG,0.6117835609033528,-0.402
PLA2G4A,0.6117835609033528,0.3146500000000001
CDC42EP1,0.6117835609033528,0.54215
RCAN3,0.6117835609033528,-0.5132
EIF1AD,0.6117835609033528,0.20084999999999997
ADO,0.6117835609033528,-0.23845
TSTD2,0.6117835609033528,0.5188
EHD3,0.6117835609033528,0.06574999999999992
SIMC1,0.6120186639894845,-0.11235000000000003
R3HDM4,0.6123127832864096,-0.2198
ATL1,0.6123127832864096,0.17554999999999998
C1QB,0.6123127832864096,-0.6084499999999999
ABHD11,0.6123127832864096,-0.08375000000000002
COL4A4,0.61250707901802,-0.37884999999999996
NCAM2,0.61250707901802,-0.9838999999999998
ADCY9,0.61250707901802,-0.5775999999999999
SIPA1L2,0.61250707901802,0.5603
UBE2E3,0.61250707901802,0.25295
PIAS4,0.61250707901802,0.34324999999999994
LYZ,0.6127413804356899,-0.2863
CTSV,0.6127413804356899,0.44010000000000005
NHSL1,0.6127413804356899,0.4111
NHP2,0.6127413804356899,-0.16424999999999998
SGF29,0.6127413804356899,-0.0809
DDX60L,0.6127413804356899,0.4263
CROCC,0.6127413804356899,-0.501
SP4,0.6127413804356899,-0.30375
EOGT,0.6127413804356899,0.32005
CARD14,0.6127413804356899,0.31345
CLINT1,0.6127413804356899,0.05849999999999998
GIT2_isoform_1,0.6127413804356899,0.34925
ELP4,0.6127413804356899,-0.40385000000000004
DAPK3,0.6127413804356899,0.183
PRKCZ,0.6127413804356899,-0.55395
TOR1AIP2_isoform_1,0.6127413804356899,0.07040000000000002
BAG3,0.6127413804356899,-0.21075000000000002
FAM32A,0.6127413804356899,-0.09484999999999999
MAP1LC3A,0.6127413804356899,0.14995000000000003
PCNA,0.6127413804356899,0.36115
ABCD1,0.6127413804356899,0.09840000000000004
TSC1,0.6127413804356899,-0.16085
FRK,0.6127413804356899,0.49905
PCBD2,0.6127413804356899,-0.2974
DDX52,0.6127413804356899,0.5986
CHMP3,0.6130004363923529,0.46884999999999993
UBAP2L,0.6132120197565155,0.6888000000000001
ESRP2,0.6140358213050531,0.7093999999999999
TSC22D1_isoform_1,0.6140358213050531,0.5954000000000002
RRP8,0.6145280533759095,-0.30479999999999996
NELFB,0.6145280533759095,-0.1305
DDX5,0.6145280533759095,0.19535000000000002
UNKL,0.6145280533759095,-0.34435
NTHL1,0.6145280533759095,-0.3572
STYX,0.6145280533759095,0.17099999999999999
TEPSIN,0.6145280533759095,0.36460000000000004
CHMP4C,0.6145280533759095,0.2679
DHCR24,0.6145280533759095,0.3387500000000001
CACYBP,0.6145280533759095,0.5494
EEFSEC,0.6145280533759095,-0.25725000000000003
KDM4B,0.6145280533759095,-0.55765
GCOM1,0.6145280533759095,-0.19019999999999998
UTP4,0.6145280533759095,0.13244999999999998
DPP8,0.6145280533759095,-0.38280000000000003
APITD1-CORT,0.6145280533759095,0.17110000000000003
FAH,0.6145280533759095,-0.7688499999999999
OGN,0.6146416130977231,-1.2277
SLC43A3,0.6146416130977231,1.0144000000000002
HLCS,0.6146416130977231,0.39475
ACTB,0.6146416130977231,0.38275000000000003
CTIF,0.6146416130977231,0.19034999999999996
PGGT1B,0.6146416130977231,0.41575000000000006
OARD1,0.6146416130977231,-0.5549499999999999
FAM103A1,0.6146416130977231,0.21599999999999997
TYMP,0.6146416130977231,0.23495000000000002
MLLT1,0.6146416130977231,-0.16605000000000003
FAM110A,0.6146416130977231,0.25225000000000003
SAMHD1,0.6146416130977231,0.33905
ADGRV1,0.6146416130977231,0.50895
ZGPAT,0.6146416130977231,0.28675000000000006
PCGF2,0.6146416130977231,-0.40415
MARK4,0.6146416130977231,-0.24795
NDUFC2,0.6148588701634035,0.42515000000000003
WNK4,0.6148768935176324,-0.72535
SSBP3,0.6148768935176324,-0.46495
GBP1,0.6148768935176324,0.8923000000000003
HK2,0.6148768935176324,0.3641999999999999
HIRIP3,0.6148768935176324,-0.7208
COG4,0.6148768935176324,0.15075
MAGOHB,0.6148768935176324,0.23359999999999997
TYMS,0.6148768935176324,0.14790000000000003
CNPY2,0.6148768935176324,0.3932
ANXA7,0.6148768935176324,-0.4388
TRPC4AP,0.6148768935176324,-0.1203
ITGAD,0.6148768935176324,-0.18779999999999997
ECE2_isoform_1,0.6148768935176324,0.49684999999999996
ISCU,0.6148768935176324,-0.00655
AQP1,0.6148768935176324,-0.45609999999999995
ERO1A,0.6148768935176324,0.3149
SHROOM2,0.6148768935176324,-0.5499
SMAD3,0.6148768935176324,-0.71945
GPR89B,0.6148768935176324,0.51515
RFTN1,0.6148768935176324,-0.21440000000000003
SIK2,0.6148768935176324,-0.0809
UNC13A,0.6148768935176324,-0.6442
GREB1,0.6148768935176324,-0.30155
GRHL2,0.6148768935176324,0.45730000000000004
ASTN2,0.6148768935176324,0.6296
RPS5,0.6148768935176324,0.317
RAD54B,0.6148768935176324,0.8013
GNA11,0.6148768935176324,-0.52335
KDELC1,0.6148768935176324,0.30670000000000003
AGMAT,0.6148768935176324,-0.63455
POLR1A,0.6148768935176324,0.37165
TRIM16,0.6148768935176324,0.9138499999999999
