,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_Lscc,P_value_Lscc,Correlation_Colon,P_value_Colon
2042,SLC25A33_proteomics,0.3292371187666602,0.08417989739509728,,,,,,,,,,,,,,
2043,SMAD5_proteomics,0.2531303467816675,0.08417989739509728,0.09197760683029602,0.6062736013693365,0.00652179035462374,0.9852639990352076,-0.15727533033204832,0.20136140656312068,0.10984040748488212,0.48828328345611327,0.19928219547676976,0.19992963609749187,0.1450915851752988,0.4366530559533115,,
2044,TNFRSF1B_proteomics,-0.3528969975367865,0.08451439036067601,,,,,,,-0.07957854631680161,0.7703878127072019,,,-0.1802748974547334,0.6329033188163024,,
2045,OSBPL6_proteomics,0.24116693270067982,0.0846674600526333,-0.22962822871480076,0.1577156052734159,,,-0.09606167248088428,0.4697068287281716,0.029411881398353323,0.8831498539317064,0.03808699014950652,0.8574690178535934,0.09674376660989796,0.6473631706269529,,
2046,CD48_proteomics,-0.25284508059931765,0.08470425407501078,-0.10568318028702248,0.5716602301651957,-0.03264097039601324,0.903535652543017,0.09568337400542434,0.4716543912388367,-0.28675447964592743,0.029139423257381326,-0.40659996010683563,0.0008217254076113383,-0.23824577145213421,0.13696482946593896,-0.07684418186292019,0.6742799204423698
2047,TOM1L2_proteomics,0.24105952874857486,0.0848405477686459,-0.24786519334135923,0.06843695531261774,0.10603021963080252,0.6459979809413469,-0.1034382974513473,0.431778454113933,0.0753979059274634,0.6533740382083848,0.07470497314621202,0.684255920674769,0.1578536256910569,0.3859309431081636,0.09774322273301665,0.5726391712923465
2048,HDHD2_proteomics,0.24096017607469078,0.08503621915095771,-0.07461217915614993,0.6808646162253895,-0.2548705976303407,0.1750161630383455,-0.3715172721938659,0.000739029102265048,-0.3939376593973767,0.0014901527660487134,-0.2607707212371986,0.05619253882935559,-0.24805914790660874,0.11732615295934239,-0.03964610600967234,0.8407102228468565
2049,H2AFY2_proteomics,-0.2408044386290967,0.08536733355264807,-0.24621160582055507,0.07020765910083482,0.07892255540965337,0.7428089576853159,0.35843867588060424,0.001194975702768082,-0.1581934723187491,0.2805040464721479,-0.01329633167703849,0.9522005091524753,-0.03308945378410573,0.9023287215893161,-0.17697260192843642,0.2556013526160991
2050,CTNNA1_proteomics,0.24076949744116466,0.08540945952782938,0.19573884283455936,0.17204415229122139,0.3226668907988923,0.07571500753231011,0.06836764137063867,0.6221337736740629,0.3163446211607261,0.014787152952250188,0.35226707660438794,0.004972483235106253,0.4206789708210336,0.0010067525042011887,-0.2294636254586781,0.12805826002707274
2051,APOL3_proteomics,-0.24069776049743755,0.08550788734836823,-0.14124271937433563,0.36245436022661953,0.14222914272159748,0.5118685995521737,0.02512145738575222,0.8685918440748824,-0.12635677990944616,0.4111419226909318,-0.3130646833163033,0.015847829183447504,-0.054246445316444264,0.8244061229475171,0.2188161319619369,0.14790140065317042
2052,DIRAS2_proteomics,0.24069374534067986,0.08550788734836823,,,,,,,,,,,,,,
2053,BAIAP2_proteomics,0.24061437090362997,0.08565684092566081,-0.24511809817841096,0.07142644179704372,0.11094208108420547,0.628067703569968,-0.31155190768273455,0.005581622799407768,0.19828726807721048,0.15895055013969017,0.1662001908054701,0.2751990794845338,0.379218794130256,0.004305447246475402,0.14967350192434092,0.3517167720100579
2054,FBXO11_proteomics,0.2405157900808563,0.08585225426672104,-0.2063061480615568,0.14642094931779176,0.190840004512615,0.3881152946612692,-0.08206015413317286,0.5437844422259154,-0.14662105040711018,0.32608094079945366,0.0752436413802102,0.6930897105175963,0.08890974553301252,0.682208855420165,,
2055,FOXO4_proteomics,0.2521605260994846,0.08589855068518804,,,0.12399232952358095,0.6826670314842707,,,,,,,,,,
2056,ZSCAN21_proteomics,0.25210383960838845,0.08598744606826482,0.22340006626109327,0.32133691652930824,,,-0.06882841255574805,0.6941863993276268,,,,,-0.1982543126460818,0.32597077038913386,,
2057,WDR44_proteomics,-0.24035094908980323,0.08612425087966785,-0.23508243873291992,0.08720044712047634,0.08153134750780723,0.7322469163583346,-0.18179441985098713,0.13198305849993705,0.08019938743261985,0.6289908563578616,-0.04822580654419053,0.8111167273811489,0.09726670003522542,0.6447911049782927,0.2810159169891846,0.05668736152199333
2058,ZNF385D_proteomics,-0.3056748641510165,0.08624108486318811,,,,,,,,,,,,,,
2059,PDHA1_proteomics,0.24019289412784678,0.08642255302014461,-0.24776119734565288,0.06858386608739082,-0.22193061633270666,0.2554059294395611,-0.07405515443036792,0.5894040898855016,-0.1380521392146024,0.35974789250409545,-0.21988211508447825,0.12166218728133656,-0.03959202155875825,0.8801471718681205,-0.3405634069882536,0.0181150466016609
2060,PALD1_proteomics,-0.2401323019679904,0.0864853872799123,-0.07863519334743316,0.6623780855656664,0.03321975848738923,0.9023451691606735,0.08376050847513344,0.5346692691669399,-0.07250341256686155,0.6697771542746225,,,-0.14367230021685656,0.4438793961592379,-0.17575043023743414,0.3115500767159567
2061,NT5C2_proteomics,-0.24013592577485637,0.0864853872799123,-0.25803585410938434,0.05553189372233322,0.07732409116837911,0.7486584979438391,0.48747559547366415,2.994975528544469e-06,0.13627898123861001,0.36715003023424087,-0.2558083849529202,0.06260406466675718,0.04943254932595817,0.8418245633995274,-0.0106894377550132,0.9576959829937669
2062,HNRNPLL_proteomics,0.24010570336370318,0.08650788157681054,-0.23174455074557693,0.09252786077915767,-0.1709752115068966,0.4081618099049032,-0.026636306124954635,0.8602442015538774,0.06216620236129483,0.7196157153479668,0.09253700655431968,0.5955568964044579,-0.09985515406118672,0.6354220230700651,-0.1898804129447682,0.22002311261012175
2063,USB1_proteomics,-0.3004654463405315,0.08673126077344674,,,,,,,0.19956044659505004,0.4846861585767821,0.09782333300812894,0.5795773356520015,0.12097466187719338,0.6833798472806878,,
2064,PPIP5K1_proteomics,-0.23988744033061452,0.08695374111436299,0.00781729907796842,0.975644839973603,-0.03300199584323482,0.9025883720644713,-0.23293036377782408,0.045749763871429545,-0.21387732176268162,0.12090323906623755,0.1294990955071499,0.4178543858660422,0.28979099752838877,0.05209305629624777,0.12336561597625693,0.6588933245257004
2065,MAN1B1_proteomics,-0.23977632537021973,0.08717148973712929,0.06260575432257613,0.7397695610157966,-0.018591623337986096,0.9509915587345569,-0.0068746954661617074,0.9672339111553724,0.08831497194175536,0.5880707998657464,0.25925039300197494,0.058164530863500444,0.14987784465747706,0.41993148043464246,0.09610788902072277,0.5804670227099039
2066,SLC30A6_proteomics,-0.25141227834398405,0.08717148973712929,-0.04249472803984239,0.8699912208808935,0.009579821648247697,0.9764548858763661,0.02419311443341091,0.8779488780946115,0.050324939195216634,0.7843393439660744,0.059515611387679905,0.7632782522970323,0.07162822857345297,0.7541665857403967,0.3595730681965237,0.14118604585299901
2067,NEMP1_proteomics,0.23973732585348465,0.08719296733538101,-0.005791467101557875,0.9859645546755602,0.009764608034227445,0.9770529050042744,-0.15791593236534132,0.4112745881684382,0.16212030620518297,0.3641240403968807,-0.005528922823972694,0.9898361734514719,0.07733925216826314,0.7294293842636187,,
2068,ABLIM2_proteomics,0.23969028246624235,0.08726554262916568,,,,,-0.04480190055480886,0.7575601983193283,-0.16970209156729596,0.2404810296444314,-0.1285819390485426,0.4215394473383393,0.01999206276880504,0.9443225730562815,,
2069,BCL6_proteomics,-0.26474220174469254,0.08748803446063011,,,-0.046617132555037355,0.8775458712637225,0.15020008743575877,0.24517340929733525,0.0878713918839091,0.6167186455549123,,,0.011634857822281665,0.9698713150092545,,
2070,TNPO1_proteomics,0.2394887853577119,0.08754681382744327,-0.12529006636017562,0.4337355631015852,-0.2163284224688301,0.27047971224091966,-0.3374119383970608,0.002448372495201487,,,0.24418457734319388,0.07861821787579673,-0.08153336105432751,0.7121403826820524,0.16846413255749676,0.2840867556945621
2071,LARS2_proteomics,0.23950129113084545,0.08754681382744327,-0.32135801828386057,0.012263892462223924,-0.2415870230599005,0.20655415284810813,-0.18471871052261396,0.12509792516526155,0.14010072025648612,0.3518834768384227,-0.14894474660752055,0.33623792408308445,0.0018955404120938046,0.9942585723962035,-0.2649261410438725,0.07309418912011921
2072,SLC3A2_proteomics,0.23952895960108503,0.08754681382744327,-0.2096366362823055,0.13885651989844922,-0.03210167402792934,0.9060044723218124,0.3362450311475512,0.00254122183828496,0.035368852519399106,0.853821275255301,0.13091663521617355,0.41242840056066415,0.20061506883061092,0.23476808389349135,-0.0016405478008054628,0.9925785036493967
2073,MASP1_proteomics,0.23951119495915416,0.08754681382744327,0.047396631533439995,0.8686641331027534,0.1834451638134056,0.368657855467616,0.3599224174115152,0.001130910763683833,-0.22669696848300047,0.09640551054203082,-0.13810457357703193,0.3793168695689306,-0.1584149870197986,0.4639191555934356,,
2074,TIMM21_proteomics,0.23947090765788326,0.08754833855511773,-0.021794071377882362,0.9204198266212977,-0.07366839115160995,0.7615800407311725,0.1249207850790903,0.3275304705433319,-0.02544570365593246,0.8989265348606743,0.1317429019903925,0.40888800219379556,0.11817210241996742,0.5579996179999588,0.23104827744149609,0.13357694565998118
2075,B4GALT4_proteomics,-0.23942969967909553,0.08760695520892635,-0.20634580382878276,0.14642094931779176,0.17745188019669528,0.38816313537525987,0.14111295482220088,0.259120666487728,0.0068996156165633885,0.9727192932051899,0.0625034013983701,0.7403203806846054,0.08429078475239463,0.7030228127039987,0.1790593625712765,0.2484737035326304
2076,ZER1_proteomics,0.23941141962525164,0.08760949636793967,-0.2964707121883088,0.023151766140291265,-0.15902371391955838,0.4488252475298921,-0.3110280866648558,0.0056763927947338704,0.08226882810312075,0.6174231256343314,-0.06035686705657642,0.7501896575657826,-0.05088259565325018,0.8362172973531319,,
2077,VCPKMT_proteomics,-0.25093329667739844,0.08782737266754706,,,,,,,,,0.10565513073410225,0.6303819430170756,0.036247774298364094,0.919618594469952,,
2078,MICAL2_proteomics,-0.28033939972512645,0.08788567924010665,0.07756623258712901,0.7470069995001067,0.035848580439166736,0.8938504756568363,,,-0.029085031111580895,0.9053062331130173,0.24824112926378672,0.07274429141339975,-0.0631203574977956,0.8319106219521142,-0.1158474948103849,0.51934904046543
2079,AOX1_proteomics,-0.26435178825903327,0.08789453969206167,0.08672367631873013,0.6216571672590759,0.24841131711588163,0.19047474144559762,0.19092396020148428,0.11106690190268008,-0.3465626432928945,0.006450378414895487,-0.29983534095891895,0.02253404082752905,-0.297325103040931,0.044462311629052995,0.1756730299225581,0.46229226972073295
2080,SLC9A9_proteomics,-0.2392364017516196,0.08789453969206167,-0.12765122551979696,0.4216835202886925,0.0609060561404702,0.808297887794605,0.16086338283903256,0.3116749221487952,-0.22064973025677445,0.10756658328189767,-0.14213781623935856,0.362352630521996,-0.0655509201138382,0.7786646069185545,,
2081,B3GNT2_proteomics,-0.3499496267117417,0.08801857159331783,,,0.26464566435602227,0.2249139533493928,0.17944649476453817,0.13754981252090268,0.03805588883971056,0.8522779062574107,0.07447023548355469,0.7141864260986871,0.19078814215434794,0.26702435240727934,,
2082,MYL9_proteomics,-0.2390652300485006,0.08817348684208187,-0.1822132488862161,0.21246603984555398,0.1636443221218509,0.4342286008950099,0.3561948022804937,0.0012742163781641006,-0.09607994230550547,0.552818988876777,0.04122084699318201,0.8437933234631145,-0.1392236040232122,0.4627246809202605,0.14976689578153224,0.35159454854445166
2083,RNFT2_proteomics,0.2390609754862693,0.08817348684208187,,,,,,,,,,,,,,
2084,DST_proteomics,-0.23899691727991085,0.08824646577142811,-0.15418575398246626,0.30942837278583935,0.1460681515762774,0.49586460492743223,0.17690125705367138,0.14392778317149216,0.06337252042385068,0.7151609191768763,0.16664143116010038,0.27350702152582834,0.12227346304894199,0.5380373610209617,0.13389397835583028,0.41721827392740196
2085,ITGA5_proteomics,-0.2390102974782751,0.08824646577142811,0.29881242970458294,0.021816063522323927,0.02293413897391605,0.9362235978144123,0.4718690283575349,6.5498063129559855e-06,-0.054807948967078815,0.7579551181711619,0.3891455243561357,0.001491401097800436,0.22894177144521488,0.1560171865183662,0.2799927242981516,0.05744325219443215
2086,CCDC28A_proteomics,-0.23897195126866916,0.08826560897248512,0.10500279955837732,0.5329164098628586,-0.2343949517411306,0.22406096410537685,-0.09331311083375832,0.48404551557230585,-0.038473593119828606,0.8380683379409634,-0.04277054241989977,0.8377926388157261,-0.1561394099411971,0.3931985552008565,0.15704938630380635,0.4092904129954262
2087,AMDHD2_proteomics,-0.2389116638108443,0.0883717503559045,0.012282773616881834,0.9778769161402221,0.12668342356041706,0.563024520591171,-0.1579678196655131,0.199158841796701,,,-0.185585368034181,0.20882503356033247,-0.10052696782059736,0.6329033188163024,0.41031277129370136,0.0089776850918999
2088,RPL21_proteomics,-0.238825330823429,0.08854225286622847,0.03570901230574812,0.8653094126747372,-0.18193563818919214,0.37479333254219566,0.39997733156776627,0.00022738860924841861,-0.016063813230816917,0.9366703433295683,0.06160665167589442,0.7442676598649032,0.1001282311384021,0.6344710490058155,-0.10715831412930904,0.5274265951092783
2089,P3H1_proteomics,-0.23862020773292758,0.0889984840364398,-0.08665768516645836,0.6219265522004102,0.06478922556794203,0.7948450780495214,0.42847704407454046,6.453662621763715e-05,0.1309347409920581,0.3900747842511157,0.2167956777336028,0.12833361595977574,0.11854825847392744,0.5555084440358341,0.05244058626707397,0.7817333577754517
2090,GTPBP4_proteomics,-0.2386064804781803,0.0889984840364398,0.07461659667709891,0.6808646162253895,-0.23287738297497762,0.2268552866305703,0.28751881017220615,0.011120956405061604,0.021405004049256243,0.9150916524036227,0.24598361853869838,0.07582637885002397,-0.03451995646746904,0.8979188630816006,-0.1367942831344953,0.4054863672081256
2091,PIP5K1C_proteomics,0.23855242107969427,0.08904736649459678,-0.11087614186016682,0.5043717226147586,-0.013854026512948675,0.9645424251973315,0.11635175017768061,0.3677934999589709,-0.12129975869083537,0.4338484578594568,-0.17748575393229576,0.23558270284377347,-0.0960306951109631,0.649530838308737,0.21985380261165974,0.15877774083445612
2092,RAD51C_proteomics,0.26362565479143973,0.08904736649459678,,,,,0.05593718472588934,0.7297187554180937,,,0.1069224747797218,0.6724235944148289,-0.09361650165937699,0.719829800317224,,
2093,SEMA3C_proteomics,-0.3034903283627648,0.08904950208539017,,,0.19106917762133446,0.34375536490460035,-0.19234079396749074,0.10794718069749693,0.069764482134969,0.68275267540688,0.1648562404934189,0.3117302772488377,0.30367973496716844,0.03918764858939367,,
2094,SLC25A4_proteomics,0.2384239350646988,0.08923846594813953,-0.08880755980788566,0.610991839471885,-0.1904957127868014,0.34515468032982316,-0.028496658322104393,0.8499288933399475,0.29137594691106417,0.026173261431218956,-0.1158360573504735,0.47744447643848315,0.01844718750790693,0.950219702982206,0.052682567632872414,0.7801805486358623
2095,MAP3K11_proteomics,-0.2500207526500584,0.08923846594813953,0.1581364930935012,0.2952774511101306,0.07639744828496789,0.7522930842161798,-0.0012938541165154662,0.9936940490456083,0.013622090184472357,0.9455675785908789,-0.03707485626676201,0.8626117689546079,-0.007540879651468484,0.979224576209474,0.4987608564040287,0.04978474270868514
2096,LIMK1_proteomics,-0.23838141110772437,0.08930150574954118,-0.06936170929968764,0.7137940545724416,0.12694839121159213,0.5629130897986706,0.41649897880079045,0.00010621523696914144,0.2918875489198835,0.025960764786789943,-0.06064815612920959,0.7486109541509331,0.022220301389399594,0.9379070540562722,0.2740813206963658,0.33035546411424666
2097,IGF2BP2_proteomics,-0.23811194656891588,0.08993026363168025,-0.27559073202689877,0.038648842719237984,0.1210641239213526,0.5859449890417666,0.5318454295739992,1.8964387180174412e-07,-0.15600697240941858,0.2878082256072581,0.18892515421163547,0.19992963609749187,0.09820055560996918,0.6413905395852638,-0.12543414855020515,0.4511977432765161
