,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Endo,P_value_Endo,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_colon,P_value_colon,Correlation_Lscc,P_value_Lscc
281,SLC39A11_proteomics,-0.244925187788382,0.014551117377248037,0.010828407728755813,0.9106051875982392,0.3795990375076626,0.00014828306339775068,0.2086039554568595,0.0584206823890431,-0.06333337606297751,0.5013094787571674,0.1829637311468624,0.05572222705912105,0.061943457008775175,0.5222585775989296,0.1332151249146682,0.19332195519043974,0.18495646500216414,0.05306342988925495
282,PIK3R2_proteomics,-0.24476788960275314,0.014616521429631662,0.014610139051052297,0.8795891545472702,-0.140449151994031,0.17460770063055087,0.05231650979406166,0.6385553438265322,-0.1467533472525163,0.11757159634010025,0.024426578898658485,0.800036899002486,0.11610279766361235,0.22926872689025146,0.1533972338042034,0.2419383438468065,0.052323871722123744,0.5872120547187805
283,PLD2_proteomics,0.24464570235174396,0.01466750238336444,0.21934136684601094,0.024568106932581272,0.32038688256183445,0.0015493237753259124,0.16368733011211306,0.13923666913452926,0.19031501453564956,0.041623452164143454,-0.0106281326774475,0.914308773841045,-0.043679658418457584,0.6519990059205568,,,0.13362905083124332,0.1639970463701503
284,MAPK12_proteomics,0.2445006142229915,0.014728238736867945,0.05005260630383501,0.6531667679467376,-0.04680221936311337,0.6613583710476931,-0.039426439902864784,0.7234271495739316,,,-0.10203743328532057,0.3557001325654359,-0.04148289477062122,0.7045166498733507,,,-0.027303027698968058,0.7770709255884212
285,KSR1_proteomics,0.2443557026512489,0.014789118871244763,0.27677413039326915,0.0034216294452239712,-0.09111752064597373,0.3798484998316919,0.12321805287291382,0.5403365797016522,-0.17035336028657186,0.09016539375680603,-0.2686631869165306,0.004540468023117895,-0.14692064696749035,0.1273843431462513,,,-0.05438764024739679,0.5725335760303817
286,TSG101_proteomics,0.2442457757975208,0.014835446756258034,-0.16388964712458948,0.08711033466360901,-0.0007464462506034629,0.9942719213712504,0.20939411516677814,0.05745156444289234,-0.2091111531169996,0.024908000944072858,,,-0.04153503053297045,0.6680511424044755,-0.00044874013054120587,0.996519412473612,,
287,CACNB2_proteomics,-0.2435356507827636,0.015137768115936562,,,0.3372599744398918,0.00786163294461783,,,,,,,,,,,,
288,PPP2R2B_proteomics,0.2435263231342376,0.015141774449912652,,,,,,,,,,,,,,,,
289,PRKAR1B_proteomics,0.2427034337150109,0.01549885208565264,-0.043291762580522815,0.6610209451014359,0.047426381262403006,0.6481076161598425,-0.06732613910693831,0.5453418375848246,0.2949255255358321,0.0013759194104306846,0.09638536065226573,0.31649590627630725,-0.057363840360437415,0.5535294241830273,-0.04696049910018281,0.6931947246088123,0.07887519511743066,0.41274243188043774
290,CDKN1A_proteomics,-0.2544301769641264,0.015522048860058441,0.20993318904250827,0.1313595386661746,0.03240042953108302,0.7604516301461671,0.2498025074653157,0.17532616726197472,0.03684550496934545,0.7049977608327264,0.2756139098850477,0.02627063153486648,0.013106691861933712,0.9007672156171456,0.11265552902244368,0.27192230814768426,0.1759732715338309,0.09710231761442137
291,GNB2_proteomics,0.24253565175224226,0.015572546603267469,0.24829162655440726,0.008911060565325297,0.10797937909897,0.2976114601717711,0.19207203320308736,0.08193665698833902,0.18880331444098145,0.043302091224425986,-0.010744724335328054,0.9112932180453174,0.19308046883866373,0.04426745024850863,0.3217290273474551,0.0013113822234712964,-0.08230505122510877,0.3926545717791193
292,CES1_proteomics,-0.24242407497091426,0.015621722100491897,0.06693373837821806,0.6373106820313095,-0.0025923097269467807,0.9801089949631115,0.002821273339890511,0.9798050937191122,0.2092514484622256,0.02480889368928734,-0.19832571774936428,0.0378038901548263,-0.018603094812321183,0.8477426289064611,-0.016896775407509283,0.8695199233376916,-0.009836787629571658,0.9187622267646608
293,PARP1_proteomics,0.2420732427508427,0.015777222521654928,-0.02225549363002572,0.8174859369944365,-0.29311137944763194,0.003943133518780573,-0.3083254177679614,0.0045708809550693685,-0.18373235314751069,0.04935034578076748,-0.07862783331532812,0.4142140127099576,-0.09715803769087727,0.3148749759301667,0.07275060290414151,0.4788453263077326,-0.2744277972888138,0.003716638810632871
294,SMAD5_proteomics,0.2531303467816675,0.016076213236996994,0.09197760683029603,0.3507229093840415,0.10134544053676044,0.3284526007450461,0.00652179035462374,0.9533377304097541,-0.15727533033204832,0.09322435020684676,0.10984040748488212,0.25332264640295643,0.19928219547676976,0.0491531591353226,-0.2569146657149045,0.1869135136829498,0.1652058949855228,0.08456834308056953
295,CD48_proteomics,-0.25284508059931765,0.016200094187755497,-0.10568318028702248,0.3133515048473131,0.11789802103711106,0.2825425947226789,-0.032640970396013234,0.7695667959699656,0.09568337400542434,0.3090503723978833,-0.28675447964592743,0.002387851709398133,-0.4065999601068356,1.1483248275216272e-05,-0.07684418186292019,0.464095709263857,-0.22431144342460727,0.018481516276788918
296,CTNNA1_proteomics,0.24076949744116466,0.01636688792783127,0.19573884283455936,0.04042855640455659,0.3016937480909916,0.002966602443809639,0.3226668907988923,0.002929272679470757,0.06836764137063868,0.4678375018082569,0.3163446211607261,0.0007603236382202976,0.35226707660438794,0.00017228429818830896,-0.2294636254586781,0.02376450207166259,0.4163577521281071,6.065511992493301e-06
297,BAIAP2_proteomics,0.24061437090363,0.016438302462983025,-0.24511809817841096,0.009852807925502187,-0.12419572255156552,0.2304757956984068,0.11094208108420547,0.3180425321396627,-0.3115519076827345,0.0007007423474900048,0.19828726807721048,0.03784182882184392,0.1662001908054701,0.08412986508528733,0.14967350192434092,0.1433964064148978,0.3857960624937628,3.1497014924204484e-05
298,FOXO4_proteomics,0.2521605260994846,0.016500739998948574,,,-0.05984677854348883,0.5909613471186922,0.12399232952358095,0.3860065102191277,,,,,-0.07372946471640418,0.44610679098323336,,,,
299,MYL9_proteomics,-0.2390652300485006,0.01716637775563299,-0.1822132488862161,0.05675150574048361,0.032887192279188064,0.7517088969915003,0.1636443221218509,0.1393420137200405,0.3561948022804937,9.345675125386675e-05,-0.09607994230550547,0.3180389879880429,0.041220846993182014,0.6704155896906241,0.14976689578153224,0.14314397730708545,-0.12954644836711515,0.177380317494043
300,ITGA5_proteomics,-0.2390102974782751,0.017192698602458166,0.2988124297045829,0.001519435371862966,0.034351150547220474,0.7410381991234574,0.02293413897391605,0.8369484825187566,0.4718690283575349,1.0181382090436533e-07,-0.05480794896707882,0.5695653380981238,0.3891455243561357,2.8890865522155712e-05,0.2799927242981516,0.005475400673109096,0.2330162762976627,0.014293565153685581
301,PIP5K1C_proteomics,0.2385524210796943,0.01741344838579754,-0.11087614186016682,0.24884711812878896,0.2541405354970384,0.01294744459521412,-0.013854026512948677,0.9010714301331324,0.1163517501776806,0.2155998252211833,-0.12129975869083535,0.20682770841884388,-0.17748575393229574,0.06484427518521753,0.21985380261165974,0.035224416566395585,-0.07393709305356026,0.4426940408911673
302,MAP3K11_proteomics,-0.2500207526500584,0.017471755695138008,0.1581364930935012,0.0989423836985904,-0.18019415537183894,0.11683420340987513,0.07639744828496789,0.4924214382484203,-0.0012938541165154662,0.989050599807529,0.013622090184472356,0.8876770621090639,-0.03707485626676201,0.7032471133302204,0.4987608564040287,0.0042904607451741865,0.018335536248874882,0.8492120361633541
303,LIMK1_proteomics,-0.2383814111077244,0.017496520373426878,-0.06936170929968764,0.4798730518275165,-0.2905057024411181,0.004291788396468821,0.12694839121159213,0.2527692026364219,0.4164989788007905,3.6596933133922005e-06,0.2918875489198835,0.001974497074631095,-0.06064815612920959,0.5310116251494669,0.2740813206963658,0.12901676157091166,0.022626968564883027,0.8144938024663695
304,PELO_proteomics,-0.2377160273594473,0.01782300828563826,0.21675426194458355,0.0229371507745096,-0.15981662458848958,0.12185354050294253,0.11647781589328556,0.2943417431649394,-0.026735943756738968,0.7766942194759308,0.08595935672590578,0.3719082259987795,0.1576191541067639,0.10165774259530863,-0.09507145451778153,0.35684518689596423,0.16289021255164146,0.08908080194022859
305,CXCL10_proteomics,0.3916778306731939,0.018157549561011677,-0.09557907008897727,0.3205800750770331,-0.3662152707263664,0.003418860021052627,-0.0360165243874981,0.7865319147550244,0.33091333768701303,0.002108266231206482,-0.1565027219430896,0.25385147804304475,-0.1494423441518302,0.12999656426175987,0.1899228487694736,0.062424061151203636,-0.12314238034623998,0.247555111311445
306,RALGDS_proteomics,-0.2468889729523281,0.01831143868549325,,,,,,,,,0.14148567223259545,0.21659985674398385,,,,,-0.025580878338540246,0.8217940064095498
307,DAPK1_proteomics,0.2366117346847401,0.018376458712432573,-0.18512537593383915,0.05284294974167,-0.2328536025339904,0.02315655146602235,0.09892163531232656,0.3736074813379946,0.3494504511317507,0.00012923607684834742,-0.14303212076037694,0.13604745591842685,-0.0880427581409392,0.3886480718098281,,,-0.30072818810325963,0.0014116059801464525
308,GCLM_proteomics,-0.23639294275152825,0.018487853368929733,0.0657036100354645,0.4952574635568106,-0.24614523916313605,0.01619524864092554,0.15738261038108425,0.1553309525095876,0.3173788408330341,0.000547986837138363,-0.10751061486012208,0.2635910286324457,0.09622324557517647,0.3195757158763148,-0.07461576559725136,0.4676139550368602,0.08494900188475868,0.3775760874821277
309,PGM2_proteomics,-0.23635690977451354,0.01850625470333376,0.017617115127703614,0.8550543579639552,-0.08625608924610008,0.4058938271824865,-0.049182570714515435,0.6588173499378144,-0.1243202177230741,0.18558161457226102,-0.09986779963578114,0.2992445216812361,-0.05801113032726313,0.5490552523791721,0.18413684380034198,0.07099655450532644,0.2561145968587577,0.006920043854410828
310,MAPK8IP1_proteomics,0.2354782653818186,0.01895986987154901,,,,,,,0.2656995310726512,0.00410526842462941,-0.2122783554112586,0.032196774747174216,,,,,0.032866110720832745,0.7332111779713861
311,TNFSF13B_proteomics,-0.2353774151403428,0.01901254276745473,-0.062089067429647364,0.5193297996789369,,,,,,,,,,,,,,
312,APOA2_proteomics,-0.2353774151403428,0.01901254276745473,-0.062089067429647364,0.5193297996789369,0.07405417401390546,0.4757122835615681,0.3128497378571604,0.0039814094574327176,0.3150709374478454,0.0006043994428260773,-0.21893015675930644,0.021568632888528717,0.030030455280485643,0.7565742833108144,0.22846564924835297,0.024397383877419174,-0.0001703578146855858,0.9985906836835908
313,ERBB4_proteomics,0.2346865382912741,0.019376777704777283,0.24284111694855284,0.22227433585812306,0.1115884141447092,0.29783061476182743,0.2058035908192332,0.06196310841212142,-0.18488956980185056,0.05658268191740193,,,,,,,,
314,BST2_proteomics,0.23437002122827866,0.01954564236047304,0.2417140312513132,0.010959116045945228,0.07809905965956022,0.4518776354057792,0.03932672072383571,0.7240985810768771,-0.19510974652171575,0.03665478943014405,0.27891622861437304,0.0031708379525601195,-0.15686396444164782,0.10332825442210868,0.23733011985318506,0.01924883679197974,0.2214326007309468,0.020081947849523357
315,THBS2_proteomics,-0.2340608889141494,0.01971178715453721,-0.15793138633949427,0.09938647066488436,-0.18778068777830573,0.06841294800013904,0.0201725863078975,0.8563579674806575,0.0914005884598272,0.33130439474676426,0.23456080057159634,0.013643880581738882,0.3242211370804485,0.0005831349227623416,0.013873263320867836,0.8927138901753192,0.0048595311203363314,0.9598153813117948
316,JAG1_proteomics,0.2339893478273521,0.019750409823802797,0.1503251430237015,0.1258566217686313,0.3415314839986673,0.0007060399409837247,-0.2241847540700799,0.19543067544019485,0.11736539063577366,0.31931141800265816,-0.10531460357385407,0.3433589755447912,0.5193675703808045,7.186589142408847e-09,0.07285657402644805,0.5801202416759297,0.3981032589546122,1.654293160581357e-05
317,MAP4K3_proteomics,0.2323879573066085,0.02063213160883085,-0.233476554903888,0.014097197278221852,0.051617295909626784,0.6193481978667197,0.3132734934626589,0.003929830340035698,-0.05333632693115061,0.5713100160770417,0.13928650876208962,0.14671148105610168,0.030952740300022395,0.7992118753104731,0.09842048952925336,0.37604512768677945,0.2308535391364959,0.015248434098873574
318,PRKCH_proteomics,-0.2435007501513881,0.020739885069648363,-0.2699886259537784,0.005127372211377114,-0.008457069111253351,0.9351719329383692,-0.23201304403257636,0.03480887081718787,-0.008954650397516105,0.9274111858419918,-0.2141211505721624,0.02469208073905772,-0.1469629171127949,0.12727369264875074,,,-0.1013995827650119,0.2918560719171965
319,STAT1_proteomics,0.23133977476432,0.021227376131927805,-0.07043394825494492,0.4646646146386873,-0.37865026340796215,0.00015453280783955402,-0.14430150882964052,0.19307518888356315,0.06911632754312913,0.4629661625973954,0.018012550792602326,0.8518376178809368,-0.2118579954100624,0.02699916043113974,0.15643340918342752,0.12597850163323426,0.03163818409482067,0.7486693917419589
320,CHRM3_proteomics,0.2310418028763972,0.02139925384053061,,,,,,,,,,,,,,,,
321,ITGAX_proteomics,-0.2307453204635965,0.0215714550619742,-0.18223134188881773,0.056726509131544686,0.13734148402980872,0.18443693928845015,-0.13607909729844586,0.21995290753968091,0.22482523491944445,0.015706949078098734,-0.059427703235449984,0.5374271074543497,-0.25205078412268844,0.008193725173173102,0.1757798818299093,0.08502876380928323,-0.1982756447441088,0.03785330396209348
322,TTC9_proteomics,-0.2292491970131257,0.022458653581395344,-0.08909430656772259,0.3637653186463589,0.25835449790641896,0.011475860686460443,0.23461662731543675,0.10466250119538163,-0.2286968382144351,0.013956475135885693,0.2064257165934958,0.03462431664679379,-0.3882876870887532,3.0191042963843518e-05,,,0.002817136155181713,0.976697978868806
323,RAB7A_proteomics,0.2289848169218323,0.022618633804758776,-0.2410392359002816,0.011190910048712413,0.3252592677149165,0.0012990347319809133,-0.019097648843986112,0.8639369123980163,0.2789575421818337,0.002536320821164205,0.14421574239323232,0.13280335813894692,0.1487868958675153,0.1225689478142446,-0.07033716371693413,0.4935907612435066,0.23756832021612456,0.012452272145848568
324,ORAI1_proteomics,0.24110859505222595,0.022837048927024782,0.05504932879980942,0.6814918130436765,-0.07772179470180117,0.5074657326441289,,,,,-0.1571538225998348,0.10765418705098208,0.01834192262244768,0.8660941750122051,0.19432122654428666,0.2865536448606685,-0.17054173666866734,0.1186435821835829
325,FANCI_proteomics,0.22858509910420144,0.02286235976586531,-0.02983433242676593,0.8353664400498224,-0.18854410709107905,0.06727669382838468,-0.22186033846569245,0.04382225287929648,0.14647598481999766,0.11827433583564295,-0.04927702610283852,0.6159295858239399,-0.0003785405746926165,0.9968830588222258,-0.02299752526792248,0.8365040689603571,-0.002370394032092327,0.9803924162455953
326,TCF7_proteomics,0.22858509910420144,0.02286235976586531,-0.02983433242676593,0.8353664400498224,0.052521421643500064,0.6927942941486952,-0.2896181687806516,0.13494160434021055,,,,,-0.3975552899186456,0.04430328193329073,,,,
327,TNFAIP3_proteomics,-0.22847711619313646,0.022928585859572245,0.0927443245607281,0.3538601084995393,-0.1398638389583254,0.17642894958388544,0.12761797220295268,0.3486012033632477,0.4636670712974935,1.8026830818691022e-07,-0.12907245635581638,0.17898462651834526,0.16900016188220265,0.07896364384354909,-0.05451856944733602,0.5958487844202442,0.22167327359957886,0.019943729008110603
328,SHC4_proteomics,-0.3347259859952985,0.02297961366050313,,,,,,,,,,,,,,,,
329,HLA-DQB1_proteomics,-0.2276435021674528,0.023445385842712774,-0.0937490940389668,0.35852186659199736,0.019502294477146992,0.851200976915641,0.16982345309021196,0.12481485874534146,-0.19234199013735429,0.08341676252624962,0.15661440446671152,0.10227540356199276,-0.10722188756968136,0.26711699729982025,-0.025287749842347742,0.8057858923436259,-0.01864635819468488,0.8466868888203501
330,VTN_proteomics,-0.22754347503524855,0.023508061426684452,-0.0609912911376083,0.5267569371481998,0.023064538049539264,0.8244238189319197,0.2389359235331313,0.029599300265502594,0.282489162998851,0.0022221141406150013,-0.2461325356984058,0.009542684878087787,0.10527034730040423,0.27597132031000393,0.2271333308743034,0.02526465490283856,-0.0346648464228728,0.7192039885244499
